"Date","Description","Card Member","Account .","Amount","Category"
11/17/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.82,"Business Services-Office Supplies"
11/17/1991 0:00:00,"NOTFLIX","MARGE SIMPSON",-80942.00,15.65,"Communications-Cable & Internet Comm"
11/18/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
11/18/1991 0:00:00,"SPRINGFIELD MALL","HOMER SIMPSON",-80934.00,28.55,"Merchandise & Supplies-Internet Purchase"
11/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
11/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
11/19/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,22.48,"Entertainment-Theatrical Events"
11/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
11/19/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
11/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
11/19/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,13.97,"Merchandise & Supplies-Internet Purchase"
11/19/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,4.22,"Restaurant-Restaurant"
11/19/1991 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,25.36,"Restaurant-Bar & Café"
11/19/1991 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-4235.33,""
11/20/1990 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,18.61,"Merchandise & Supplies-Hardware Supplies"
11/20/1990 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-3785.59,""
11/20/1991 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,53.12,"Merchandise & Supplies-Internet Purchase"
11/20/1991 0:00:00,"SPRINGFIELD SUN","MARGE SIMPSON",-80942.00,69.91,"Merchandise & Supplies-Internet Purchase"
11/20/1991 0:00:00,"PHINEAS Q. BUTTERFAT'S","MARGE SIMPSON",-80942.00,17.72,"Restaurant-Restaurant"
11/20/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,98.00,"Merchandise & Supplies-Internet Purchase"
11/21/1989 0:00:00,"PAYMENT","HOMER SIMPSON",-80934.00,-3195.35,""
11/21/1990 0:00:00,"BATTERIES OPTIONAL","HOMER SIMPSON",-80934.00,22.36,"Merchandise & Supplies-General Retail"
11/22/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,65.24,"Merchandise & Supplies-Internet Purchase"
11/22/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,65.24,"Merchandise & Supplies-Internet Purchase"
11/22/1991 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,74.56,"Merchandise & Supplies-Internet Purchase"
11/22/1991 0:00:00,"WELLNESS FOODS","MARGE SIMPSON",-80942.00,30.02,"Merchandise & Supplies-Groceries"
11/23/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,46.80,"Restaurant-Restaurant"
11/23/1989 0:00:00,"THE RIGHT TO BARE ARMS","MARGE SIMPSON",-80942.00,35.23,"Other-Education"
11/23/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,7.12,"Restaurant-Bar & Café"
11/23/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,26.54,"Transportation-Fuel"
11/23/1991 0:00:00,"DITCHER, QUICK & HYDE","MARGE SIMPSON",-80942.00,37.34,"Other-Education"
11/24/1989 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,88.87,"Other-Government Services"
11/24/1990 0:00:00,"CITY OF SPRINGFIELD","HOMER SIMPSON",-80934.00,103.15,"Other-Government Services"
11/24/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,25.54,"Restaurant-Restaurant"
11/24/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,289.95,"Merchandise & Supplies-Clothing Stores"
11/24/1991 0:00:00,"DUDLEY DO-DRUGS","MARGE SIMPSON",-80942.00,9.43,"Merchandise & Supplies-Pharmacies"
11/24/1991 0:00:00,"OGDENVILLE CITY","HOMER SIMPSON",-80934.00,88.13,"Other-Utilities"
11/25/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,27.03,"Merchandise & Supplies-Internet Purchase"
11/25/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,232.11,"Merchandise & Supplies-Internet Purchase"
11/26/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,9.78,"Entertainment-Theatrical Events"
11/26/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.19,"Fees & Adjustments-Fees & Adjustments"
11/26/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,3.68,"Fees & Adjustments-Fees & Adjustments"
11/26/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.44,"Fees & Adjustments-Fees & Adjustments"
11/26/1989 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.59,"Fees & Adjustments-Fees & Adjustments"
11/26/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,13.77,"Transportation-Fuel"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.52,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.58,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.50,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,6.77,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,8.40,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,9.09,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,1.97,"Fees & Adjustments-Fees & Adjustments"
11/26/1990 0:00:00,"FEES","HOMER SIMPSON",-80934.00,2.42,"Fees & Adjustments-Fees & Adjustments"
11/26/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,36.05,"Merchandise & Supplies-Internet Purchase"
11/27/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,1.49,"Merchandise & Supplies-Internet Purchase"
11/27/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,20.34,"Merchandise & Supplies-Internet Purchase"
11/27/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,186.30,"Merchandise & Supplies-Internet Purchase"
11/27/1989 0:00:00,"AZTEC THEATER","MARGE SIMPSON",-80942.00,113.10,"Entertainment-General Events"
11/27/1989 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,1.66,"Merchandise & Supplies-Hardware Supplies"
11/27/1989 0:00:00,"DOME DEPOT","HOMER SIMPSON",-80934.00,4.63,"Merchandise & Supplies-Hardware Supplies"
11/27/1989 0:00:00,"TACOS WITHOUT BORDERS","HOMER SIMPSON",-80934.00,19.25,"Restaurant-Bar & Café"
11/27/1990 0:00:00,"HINDENBURGER","HOMER SIMPSON",-80934.00,55.12,"Restaurant-Restaurant"
11/27/1990 0:00:00,"THORASSIC PARK","MARGE SIMPSON",-80942.00,73.95,"Business Services-Health Care Services"
11/27/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,42.63,"Other-Education"
11/27/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,18.43,"Restaurant-Restaurant"
11/27/1991 0:00:00,"ISLAND MISADVENTURES","MARGE SIMPSON",-80942.00,222.72,"Entertainment-General Attractions"
11/27/1991 0:00:00,"FACE SHOP","MARGE SIMPSON",-80942.00,78.30,"Merchandise & Supplies-Department Stores"
11/27/1991 0:00:00,"SANTAS LITTLE HELPER","MARGE SIMPSON",-80942.00,6.96,"Entertainment-Theatrical Events"
11/27/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,87.00,"Restaurant-Restaurant"
11/27/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,63.68,"Merchandise & Supplies-Internet Purchase"
11/28/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,33.52,"Merchandise & Supplies-Clothing Stores"
11/28/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,19.72,"Restaurant-Restaurant"
11/28/1990 0:00:00,"POVERTY BARN","MARGE SIMPSON",-80942.00,32.93,"Merchandise & Supplies-General Retail"
11/28/1990 0:00:00,"COMPLETE AND PUTTER MADNESS","MARGE SIMPSON",-80942.00,46.98,"Other-Charities"
11/28/1991 0:00:00,"COMPLETE AND PUTTER MADNESS","MARGE SIMPSON",-80942.00,113.10,"Other-Charities"
11/29/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,137.91,"Merchandise & Supplies-Internet Purchase"
11/29/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","MARGE SIMPSON",-80942.00,21.75,"Merchandise & Supplies-Internet Purchase"
11/29/1989 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,167.69,"Communications-Cable & Internet Comm"
11/29/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,55.08,"Restaurant-Bar & Café"
11/29/1989 0:00:00,"GREATFUL BREAD","MARGE SIMPSON",-80942.00,9.90,"Restaurant-Bar & Café"
11/29/1990 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,174.19,"Communications-Cable & Internet Comm"
11/29/1990 0:00:00,"SANTAS LITTLE HELPER","MARGE SIMPSON",-80942.00,6.96,"Entertainment-Theatrical Events"
11/29/1991 0:00:00,"DISH NOT WORK","HOMER SIMPSON",-80934.00,52.20,"Communications-Cable & Internet Comm"
11/29/1991 0:00:00,"POVERTY BARN","MARGE SIMPSON",-80942.00,89.28,"Merchandise & Supplies-General Retail"
11/29/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,111.24,"Merchandise & Supplies-Groceries"
11/30/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,46.84,"Restaurant-Restaurant"
11/30/1989 0:00:00,"BUY SILLY","MARGE SIMPSON",-80942.00,42.41,"Merchandise & Supplies-Department Stores"
11/30/1989 0:00:00,"SEW IT SEAMS","MARGE SIMPSON",-80942.00,47.27,"Merchandise & Supplies-Internet Purchase"
11/30/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,23.05,"Transportation-Fuel"
11/30/1990 0:00:00,"ROAD SCHOLAR TRANSPORT","HOMER SIMPSON",-80934.00,67.47,"Transportation-Auto Services"
11/30/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,70.67,"Merchandise & Supplies-Clothing Stores"
11/30/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,23.29,"Merchandise & Supplies-Internet Purchase"
11/30/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,34.80,"Other-Education"
11/30/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,6.51,"Merchandise & Supplies-Internet Purchase"
11/30/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,11.81,"Merchandise & Supplies-Internet Purchase"
11/30/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,39.11,"Merchandise & Supplies-Internet Purchase"
11/30/1991 0:00:00,"SHELBYVILLE TOYS","MARGE SIMPSON",-80942.00,45.82,"Merchandise & Supplies-Mail Order"
11/30/1991 0:00:00,"TEX'S COUNTRY STORE","MARGE SIMPSON",-80942.00,31.63,"Restaurant-Bar & Café"
11/30/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,7.92,"Merchandise & Supplies-Groceries"
12/1/1989 0:00:00,"DONNER'S PARTY SUPPLIES","MARGE SIMPSON",-80942.00,41.82,"Entertainment-Other Entertainment"
12/1/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,201.84,"Merchandise & Supplies-Computer Supplies"
12/1/1990 0:00:00,"SHELBYVILLE TOYS","MARGE SIMPSON",-80942.00,23.13,"Merchandise & Supplies-Internet Purchase"
12/1/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,84.39,"Merchandise & Supplies-Computer Supplies"
12/1/1990 0:00:00,"COMPLETE AND PUTTER MADNESS","HOMER SIMPSON",-80934.00,8.46,"Restaurant-Restaurant"
12/1/1991 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,197.87,"Merchandise & Supplies-Clothing Stores"
12/1/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,122.76,"Other-Education"
12/1/1991 0:00:00,"CUT RATE TRAVEL INSURANCE","MARGE SIMPSON",-80942.00,39.15,"Business Services-Insurance Services"
12/2/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,63.00,"Merchandise & Supplies-Groceries"
12/2/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,25.87,"Transportation-Fuel"
12/2/1989 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,39.14,"Merchandise & Supplies-Internet Purchase"
12/2/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,208.72,"Merchandise & Supplies-Wholesale Stores"
12/2/1989 0:00:00,"BROWN CHICKEN BROWN COW","MARGE SIMPSON",-80942.00,43.50,"Restaurant-Bar & Café"
12/2/1990 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
12/2/1990 0:00:00,"TRAMPOLINE WORLD","MARGE SIMPSON",-80942.00,38.41,"Merchandise & Supplies-General Retail"
12/2/1990 0:00:00,"SEW IT SEAMS","MARGE SIMPSON",-80942.00,20.15,"Merchandise & Supplies-Internet Purchase"
12/2/1990 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,11.64,"Merchandise & Supplies-Internet Purchase"
12/2/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,103.68,"Merchandise & Supplies-Internet Purchase"
12/2/1991 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,32.59,"Merchandise & Supplies-Internet Purchase"
12/2/1991 0:00:00,"SHACK OF SIT","MARGE SIMPSON",-80942.00,163.21,"Merchandise & Supplies-Furnishing"
12/3/1989 0:00:00,"KENTUCKY FRIED PANDA","MARGE SIMPSON",-80942.00,8.73,"Restaurant-Restaurant"
12/3/1989 0:00:00,"CHEESE CULTURE: A WHEY OF LIFE","MARGE SIMPSON",-80942.00,21.75,"Merchandise & Supplies-Internet Purchase"
12/3/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,13.92,"Merchandise & Supplies-Computer Supplies"
12/3/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,17.40,"Merchandise & Supplies-Groceries"
12/3/1990 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,84.72,"Merchandise & Supplies-Clothing Stores"
12/3/1991 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,16.13,"Restaurant-Restaurant"
12/3/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,274.05,"Other-Education"
12/4/1989 0:00:00,"CAPITAL CITY ARENA","HOMER SIMPSON",-80934.00,10.44,"Restaurant-Bar & Café"
12/4/1989 0:00:00,"CAPITAL CITY ARENA","HOMER SIMPSON",-80934.00,19.35,"Restaurant-Bar & Café"
12/4/1989 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,48.92,"Merchandise & Supplies-Internet Purchase"
12/4/1990 0:00:00,"GOLD NAVY","MARGE SIMPSON",-80942.00,34.94,"Merchandise & Supplies-Internet Purchase"
12/4/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,24.73,"Restaurant-Restaurant"
12/4/1991 0:00:00,"GOLD NAVY TOO","MARGE SIMPSON",-80942.00,224.28,"Merchandise & Supplies-General Retail"
12/4/1991 0:00:00,"LINENS-N-SUCH","MARGE SIMPSON",-80942.00,163.69,"Merchandise & Supplies-Clothing Stores"
12/4/1991 0:00:00,"DITCHER, QUICK & HYDE","MARGE SIMPSON",-80942.00,18.67,"Other-Education"
12/5/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,58.55,"Merchandise & Supplies-Internet Purchase"
12/5/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,15.96,"Restaurant-Restaurant"
12/5/1990 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,28.01,"Restaurant-Bar & Café"
12/5/1990 0:00:00,"DUDLEY DO-DRUGS","MARGE SIMPSON",-80942.00,7.58,"Merchandise & Supplies-Pharmacies"
12/6/1989 0:00:00,"KRUSTY BURGER","MARGE SIMPSON",-80942.00,17.73,"Restaurant-Bar & Café"
12/6/1989 0:00:00,"THINGS UNNECESSARY","MARGE SIMPSON",-80942.00,35.36,"Merchandise & Supplies-Internet Purchase"
12/6/1991 0:00:00,"HOLY COW DANCE TOO","MARGE SIMPSON",-80942.00,8.70,"Entertainment-Associations"
12/6/1991 0:00:00,"WAVERLY HILLS BOOK","MARGE SIMPSON",-80942.00,61.77,"Merchandise & Supplies-Book Stores"
12/6/1991 0:00:00,"WELLNESS FOODS","MARGE SIMPSON",-80942.00,21.14,"Merchandise & Supplies-Groceries"
12/6/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-37.17,"Merchandise & Supplies-Wholesale Stores"
12/6/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-24.23,"Merchandise & Supplies-Wholesale Stores"
12/6/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,40.28,"Merchandise & Supplies-Wholesale Stores"
12/6/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-55.81,"Merchandise & Supplies-Internet Purchase"
12/6/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,341.18,"Merchandise & Supplies-Internet Purchase"
12/6/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,16.39,"Other-Education"
12/7/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,21.42,"Merchandise & Supplies-Internet Purchase"
12/7/1989 0:00:00,"FLORIST GUMP","HOMER SIMPSON",-80934.00,25.18,"Merchandise & Supplies-Furnishing"
12/7/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,35.45,"Communications-Telephone Comm"
12/7/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,10.42,"Restaurant-Bar & Café"
12/7/1989 0:00:00,"BUNS N’ ROSES","HOMER SIMPSON",-80934.00,44.66,"Restaurant-Bar & Café"
12/7/1991 0:00:00,"ABERCROMBIE & THE OTHER GUY","MARGE SIMPSON",-80942.00,146.82,"Merchandise & Supplies-Clothing Stores"
12/7/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,26.10,"Other-Education"
12/8/1989 0:00:00,"AMERICAN VULTURE","MARGE SIMPSON",-80942.00,17.60,"Merchandise & Supplies-Clothing Stores"
12/8/1990 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,80.23,"Merchandise & Supplies-Groceries"
12/8/1990 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,79.55,"Merchandise & Supplies-Clothing Stores"
12/8/1991 0:00:00,"60 WATTS TANNING SALON","MARGE SIMPSON",-80942.00,15.66,"Entertainment-Associations"
12/8/1991 0:00:00,"JAVA THE HUT","MARGE SIMPSON",-80942.00,13.92,"Merchandise & Supplies-Groceries"
12/9/1989 0:00:00,"LINENS-N-SUCH","MARGE SIMPSON",-80942.00,139.54,"Merchandise & Supplies-Clothing Stores"
12/9/1989 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,72.44,"Merchandise & Supplies-Wholesale Stores"
12/9/1990 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,440.29,"Communications-Mobile Telecom"
12/10/1989 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,256.11,"Communications-Mobile Telecom"
12/10/1989 0:00:00,"KWIK-E-MART","HOMER SIMPSON",-80934.00,3.12,"Merchandise & Supplies-Groceries"
12/10/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.54,"Communications-Telephone Comm"
12/10/1991 0:00:00,"ZOVUVAZZ","MARGE SIMPSON",-80942.00,482.28,"Communications-Mobile Telecom"
12/10/1991 0:00:00,"HINDENBURGER","MARGE SIMPSON",-80942.00,19.18,"Restaurant-Restaurant"
12/10/1991 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,32.68,"Communications-Telephone Comm"
12/11/1989 0:00:00,"GOOGOLPLEX THEATRES","MARGE SIMPSON",-80942.00,22.48,"Entertainment-Theatrical Events"
12/11/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,7.51,"Restaurant-Bar & Café"
12/11/1989 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,23.97,"Merchandise & Supplies-Groceries"
12/11/1989 0:00:00,"GAS 'N' GULP","MARGE SIMPSON",-80942.00,33.04,"Transportation-Fuel"
12/11/1990 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,42.16,"Merchandise & Supplies-Department Stores"
12/11/1990 0:00:00,"BREAD PITT","MARGE SIMPSON",-80942.00,1.91,"Merchandise & Supplies-Groceries"
12/11/1990 0:00:00,"PAYMENT","MARGE SIMPSON",-80942.00,-3219.00,""
12/11/1990 0:00:00,"LEFTORIUM","HOMER SIMPSON",-80934.00,10.20,"Merchandise & Supplies-Arts & Jewelry"
12/12/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,59.16,"Merchandise & Supplies-Internet Purchase"
12/12/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,77.28,"Merchandise & Supplies-Internet Purchase"
12/12/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,27.03,"Merchandise & Supplies-Internet Purchase"
12/12/1989 0:00:00,"SPRINGFIELD MALL","MARGE SIMPSON",-80942.00,28.37,"Merchandise & Supplies-Internet Purchase"
12/12/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,7.44,"Merchandise & Supplies-Internet Purchase"
12/12/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,8.70,"Restaurant-Restaurant"
12/12/1989 0:00:00,"NOTORIOUS P.I.G. BBQ","HOMER SIMPSON",-80934.00,25.41,"Restaurant-Restaurant"
12/12/1989 0:00:00,"JAVA THE HUT","HOMER SIMPSON",-80934.00,8.35,"Merchandise & Supplies-Groceries"
12/12/1989 0:00:00,"GAS 'N' GULP","HOMER SIMPSON",-80934.00,27.78,"Transportation-Fuel"
12/12/1989 0:00:00,"TRY N' SAVE","HOMER SIMPSON",-80934.00,10.92,"Merchandise & Supplies-Wholesale Stores"
12/12/1990 0:00:00,"TACOS WITHOUT BORDERS","MARGE SIMPSON",-80942.00,28.17,"Restaurant-Restaurant"
12/12/1990 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,26.60,"Restaurant-Restaurant"
12/12/1991 0:00:00,"OINKADOODLEMOO SMOKY BBQ","MARGE SIMPSON",-80942.00,50.28,"Restaurant-Restaurant"
12/13/1989 0:00:00,"DUDLEY DO-DRUGS","HOMER SIMPSON",-80934.00,21.75,"Merchandise & Supplies-Pharmacies"
12/13/1991 0:00:00,"KWIK-E-MART","MARGE SIMPSON",-80942.00,117.92,"Merchandise & Supplies-Groceries"
12/13/1991 0:00:00,"TOMMY HILLCLIMBER","MARGE SIMPSON",-80942.00,67.60,"Merchandise & Supplies-Clothing Stores"
12/13/1991 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,16.39,"Other-Education"
12/14/1989 0:00:00,"KRUSTY BURGER","HOMER SIMPSON",-80934.00,47.36,"Restaurant-Bar & Café"
12/14/1990 0:00:00,"SPRINGFIELD HIGH SCHOOL","MARGE SIMPSON",-80942.00,7.43,"Other-Education"
12/15/1989 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,253.17,"Merchandise & Supplies-Computer Supplies"
12/15/1990 0:00:00,"CURL UP & DYE SALON","MARGE SIMPSON",-80942.00,36.94,"Merchandise & Supplies-Department Stores"
12/15/1990 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,64.81,"Merchandise & Supplies-Computer Supplies"
12/15/1991 0:00:00,"SOME OF THAT JAZZ","MARGE SIMPSON",-80942.00,183.59,"Other-Education"
12/16/1989 0:00:00,"PAYMENT","MARGE SIMPSON",-80942.00,-3654.00,""
12/16/1989 0:00:00,"GET IT STRAIGHT ORTHODONTICS","MARGE SIMPSON",-80942.00,150.51,"Business Services-Health Care Services"
12/16/1989 0:00:00,"DUDLEY DO-DRUGS","MARGE SIMPSON",-80942.00,8.38,"Merchandise & Supplies-Pharmacies"
12/16/1991 0:00:00,"60 WATTS TANNING SALON","MARGE SIMPSON",-80942.00,13.05,"Entertainment-Associations"
12/17/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,27.97,"Merchandise & Supplies-Internet Purchase"
12/17/1989 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
12/17/1990 0:00:00,"MAPPLE","MARGE SIMPSON",-80942.00,34.36,"Communications-Telephone Comm"
12/17/1991 0:00:00,"ITCHY & SCRATCHY PLUS","HOMER SIMPSON",-80934.00,6.82,"Business Services-Office Supplies"
12/17/1991 0:00:00,"NOTFLIX","MARGE SIMPSON",-80942.00,15.65,"Communications-Cable & Internet Comm"
12/18/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,8.7e-03,"Merchandise & Supplies-Internet Purchase"
12/18/1989 0:00:00,"THE SHARPER MARK-UP","MARGE SIMPSON",-80942.00,24.46,"Merchandise & Supplies-Internet Purchase"
12/18/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,52.48,"Communications-Telephone Comm"
12/18/1989 0:00:00,"PUNCHLINE JUICE BAR","MARGE SIMPSON",-80942.00,10.70,"Restaurant-Bar & Café"
12/18/1991 0:00:00,"JITTERS COFFEE","MARGE SIMPSON",-80942.00,9.03,"Restaurant-Bar & Café"
12/18/1991 0:00:00,"TRY N' SAVE","MARGE SIMPSON",-80942.00,-341.18,"Merchandise & Supplies-Internet Purchase"
12/19/1989 0:00:00,"MAPPLE","HOMER SIMPSON",-80934.00,8.69,"Merchandise & Supplies-Internet Purchase"
